Position	Gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
chrII:12738001:12738143:Y46G5A.40:WBGene00045373	Y46G5A.40	2	6	1	1	L1	0	1	Low dose
chrII:12828635:12829352:Y46G5A.46:WBGene00219555	Y46G5A.46	2	8	1	1	L1	0	1	Low dose
chrII:12805276:12805306:Y46G5A.47:WBGene00303089	Y46G5A.47	2	4	1	1	L1	1	0	Low dose
chrV:1811344:1814116:Y46H3A.5:WBGene00021601	Y46H3A.5	2	18	1	1	L1	0	1	Low dose
chrV:1691028:1692495:Y46H3C.5:WBGene00021605	Y46H3C.5	2	10	3	1	L1	1	0	Low dose
chrV:1691028:1692495:Y46H3C.5:WBGene00021605	Y46H3C.5	2	16	1	1	L1	1	0	Low dose
chrV:1691028:1692495:Y46H3C.5:WBGene00021605	Y46H3C.5	1	20	1	0	L1	1	0	Low dose
chrV:1692025:1694042:Y46H3C.7:WBGene00021607	Y46H3C.7	2	10	1	1	L1	1	0	Low dose
chrV:1692025:1694042:Y46H3C.7:WBGene00021607	Y46H3C.7	2	16	1	1	L1	1	0	Low dose
chrV:1642498:1643121:Y46H3D.1:WBGene00021608	Y46H3D.1	2	2	7	1	L1	1	0	Low dose
chrV:1642498:1643121:Y46H3D.1:WBGene00021608	Y46H3D.1	1	12	9	0	L1	1	0	Low dose
chrV:1630308:1631248:Y46H3D.8:WBGene00021612	Y46H3D.8	2	4	1	1	L1	0	1	Low dose
chrIII:11156505:11157244:Y47D3A.31:WBGene00012937	Y47D3A.31	2	4	3	1	L1	1	0	Low dose
chrIII:11156505:11157244:Y47D3A.31:WBGene00012937	Y47D3A.31	2	16	1	1	L1	1	0	Low dose
chrIII:11232420:11234861:Y47D3A.34:WBGene00206461	Y47D3A.34	2	2	1	1	L1	1	0	Low dose
chrIII:11232420:11234861:Y47D3A.34:WBGene00206461	Y47D3A.34	1	20	1	0	L1	1	0	Low dose
chrIII:11403016:11404308:Y47D3B.12:WBGene00185055	Y47D3B.12	2	4	3	1	L1	1	0	Low dose
chrIII:11403016:11404308:Y47D3B.12:WBGene00185055	Y47D3B.12	2	12	3	1	L1	1	0	Low dose
chrIII:11403016:11404308:Y47D3B.12:WBGene00185055	Y47D3B.12	1	18	3	0	L1	1	0	Low dose
chrIII:11467642:11467761:Y47D3B.15:WBGene00197179	Y47D3B.15	2	14	1	1	L1	0	1	Low dose
chrIII:11467465:11467586:Y47D3B.16:WBGene00198031	Y47D3B.16	2	6	1	1	L1	0	1	Low dose
chrIII:11467829:11467989:Y47D3B.20:WBGene00200033	Y47D3B.20	2	12	5	1	L1	0	1	Low dose
chrIII:11467806:11467986:Y47D3B.23:WBGene00201051	Y47D3B.23	2	12	5	1	L1	0	1	Low dose
chrIII:11467448:11467620:Y47D3B.24:WBGene00202389	Y47D3B.24	2	6	3	1	L1	0	1	Low dose
chrIII:11467448:11467620:Y47D3B.24:WBGene00202389	Y47D3B.24	2	14	1	1	L1	0	1	Low dose
chrIII:11427134:11428414:Y47D3B.6:WBGene00012942	Y47D3B.6	2	2	1	1	L1	1	0	Low dose
chrV:4434879:4435928:Y47D7A.13:WBGene00021625	Y47D7A.13	2	2	1	1	L1	1	0	Low dose
chrV:4431686:4433185:Y47D7A.15:WBGene00021627	Y47D7A.15	2	2	1	1	L1	1	0	Low dose
chrV:4431686:4433185:Y47D7A.15:WBGene00021627	Y47D7A.15	2	10	1	1	L1	1	0	Low dose
chrV:4431686:4433185:Y47D7A.15:WBGene00021627	Y47D7A.15	2	16	1	1	L1	1	0	Low dose
chrV:4410942:4412401:Y47D7A.3:WBGene00021617	Y47D7A.3	2	4	1	1	L1	0	1	Low dose
chrI:3618888:3619697:Y47G6A.26:WBGene00021650	Y47G6A.26	2	18	1	1	L1	1	0	Low dose
chrI:3523878:3524764:Y47G6A.30:WBGene00021653	Y47G6A.30	2	2	1	1	L1	1	0	Low dose
chrI:12088119:12089998:Y47H10A.3:WBGene00012959	Y47H10A.3	2	4	1	1	L1	1	0	Low dose
chrI:12095480:12097987:Y47H10A.5:WBGene00012961	Y47H10A.5	2	6	1	1	L1	1	0	Low dose
chrI:12095480:12097987:Y47H10A.5:WBGene00012961	Y47H10A.5	2	8	1	1	L1	0	1	Low dose
chrI:12095480:12097987:Y47H10A.5:WBGene00012961	Y47H10A.5	2	18	1	1	L1	0	1	Low dose
chrI:11628167:11628354:Y47H9A.2:WBGene00014577	Y47H9A.2	2	10	1	1	L1	0	1	Low dose
chrI:11628167:11628354:Y47H9A.2:WBGene00014577	Y47H9A.2	2	16	1	1	L1	0	1	Low dose
chrI:11628163:11628232:Y47H9A.3:WBGene00195924	Y47H9A.3	2	16	1	1	L1	0	1	Low dose
chrI:11628163:11628232:Y47H9A.4:WBGene00196963	Y47H9A.4	2	16	1	1	L1	0	1	Low dose
chrI:11628148:11628355:Y47H9A.5:WBGene00199814	Y47H9A.5	2	10	1	1	L1	0	1	Low dose
chrI:11628148:11628355:Y47H9A.5:WBGene00199814	Y47H9A.5	2	16	1	1	L1	0	1	Low dose
chrI:11744166:11747451:Y47H9B.2:WBGene00012946	Y47H9B.2	2	8	1	1	L1	1	0	Low dose
chrI:11830984:11833183:Y47H9C.1:WBGene00012947	Y47H9C.1	2	8	1	1	L1	0	1	Low dose
chrI:11830984:11833183:Y47H9C.1:WBGene00012947	Y47H9C.1	2	14	1	1	L1	0	1	Low dose
chrI:11830984:11833183:Y47H9C.1:WBGene00012947	Y47H9C.1	2	18	1	1	L1	0	1	Low dose
chrI:11898788:11901476:Y47H9C.9:WBGene00012952	Y47H9C.9	2	6	1	1	L1	0	1	Low dose
chrI:11898788:11901476:Y47H9C.9:WBGene00012952	Y47H9C.9	2	14	1	1	L1	0	1	Low dose
chrIII:11014827:11014972:Y48A6B.18:WBGene00200091	Y48A6B.18	2	12	1	1	L1	0	1	Low dose
chrIII:11027242:11029437:Y48A6B.8:WBGene00012969	Y48A6B.8	2	10	1	1	L1	1	0	Low dose
chrIII:11118360:11118484:Y48A6C.10:WBGene00220168	Y48A6C.10	2	2	3	1	L1	0	1	Low dose
chrIII:11118360:11118484:Y48A6C.10:WBGene00220168	Y48A6C.10	2	10	1	1	L1	0	1	Low dose
chrIII:11118360:11118484:Y48A6C.10:WBGene00220168	Y48A6C.10	2	16	1	1	L1	0	1	Low dose
chrIII:11108313:11110462:Y48A6C.6:WBGene00164986	Y48A6C.6	1	20	1	0	L1	1	0	Low dose
chrII:14250503:14250651:Y48B6A.18:WBGene00197231	Y48B6A.18	2	2	3	1	L1	1	0	Low dose
chrII:14250503:14250651:Y48B6A.18:WBGene00197231	Y48B6A.18	2	8	1	1	L1	1	0	Low dose
chrII:14250476:14250624:Y48B6A.21:WBGene00200061	Y48B6A.21	2	2	3	1	L1	1	0	Low dose
chrII:14250476:14250624:Y48B6A.21:WBGene00200061	Y48B6A.21	2	8	1	1	L1	1	0	Low dose
chrII:14249641:14249789:Y48B6A.23:WBGene00201670	Y48B6A.23	2	4	1	1	L1	0	1	Low dose
chrII:14249641:14249789:Y48B6A.23:WBGene00201670	Y48B6A.23	2	14	1	1	L1	0	1	Low dose
chrII:14249641:14249789:Y48B6A.23:WBGene00201670	Y48B6A.23	1	18	3	0	L1	0	1	Low dose
chrII:13260494:13261268:Y48C3A.1:WBGene00012985	Y48C3A.1	2	2	1	1	L1	0	1	Low dose
chrII:13283627:13283725:Y48C3A.22:WBGene00199755	Y48C3A.22	2	14	1	1	L1	0	1	Low dose
chrII:13283627:13283724:Y48C3A.23:WBGene00200945	Y48C3A.23	2	14	1	1	L1	0	1	Low dose
chrII:13272630:13272780:Y48C3A.24:WBGene00202202	Y48C3A.24	1	20	1	0	L1	0	1	Low dose
chrII:13538902:13541084:Y48E1B.17:WBGene00303002	Y48E1B.17	2	2	1	1	L1	1	0	Low dose
chrII:13585704:13589035:Y48E1B.8:WBGene00013007	Y48E1B.8	2	8	1	1	L1	0	1	Low dose
chrI:13451462:13452845:Y48G10A.6:WBGene00013023	Y48G10A.6	2	2	3	1	L1	1	0	Low dose
chrI:217927:219134:Y48G1BL.8:WBGene00255594	Y48G1BL.8	2	8	1	1	L1	1	0	Low dose
chrI:238615:239021:Y48G1BM.7:WBGene00021672	Y48G1BM.7	2	6	1	1	L1	0	1	Low dose
chrI:238615:239021:Y48G1BM.7:WBGene00021672	Y48G1BM.7	2	16	1	1	L1	0	1	Low dose
chrI:254265:259157:Y48G1BR.1:WBGene00021675	Y48G1BR.1	2	2	1	1	L1	1	0	Low dose
chrI:94828:95367:Y48G1C.13:WBGene00189949	Y48G1C.13	2	4	5	1	L1	1	0	Low dose
chrI:55292:64066:Y48G1C.5:WBGene00021678	Y48G1C.5	2	2	1	1	L1	1	0	Low dose
chrI:55292:64066:Y48G1C.5:WBGene00021678	Y48G1C.5	2	8	1	1	L1	1	0	Low dose
chrI:55292:64066:Y48G1C.5:WBGene00021678	Y48G1C.5	1	12	9	0	L1	1	0	Low dose
chrI:1189969:1190830:Y48G8AL.20:WBGene00249808	Y48G8AL.20	2	2	11	1	L1	1	0	Low dose
chrI:1189969:1190830:Y48G8AL.20:WBGene00249808	Y48G8AL.20	2	16	1	1	L1	1	0	Low dose
chrI:1278807:1279042:Y48G8AR.7:WBGene00201534	Y48G8AR.7	2	14	1	1	L1	0	1	Low dose
chrIII:2111801:2112467:Y48G9A.7:WBGene00021701	Y48G9A.7	2	18	1	1	L1	1	0	Low dose
chrIII:12395464:12398983:Y49E10.10:WBGene00013033	Y49E10.10	2	2	1	1	L1	1	0	Low dose
chrIII:12395464:12398983:Y49E10.10:WBGene00013033	Y49E10.10	2	16	1	1	L1	1	0	Low dose
chrIII:12469168:12472541:Y49E10.29:WBGene00045239	Y49E10.29	2	4	1	1	L1	0	1	Low dose
chrIII:12386347:12389061:Y49E10.30:WBGene00194981	Y49E10.30	2	10	1	1	L1	1	0	Low dose
chrIII:12386347:12389061:Y49E10.30:WBGene00194981	Y49E10.30	2	16	1	1	L1	1	0	Low dose
chrIII:12386347:12389061:Y49E10.30:WBGene00194981	Y49E10.30	1	20	1	0	L1	1	0	Low dose
chrIII:12383028:12383273:Y49E10.37:WBGene00304219	Y49E10.37	2	4	3	1	L1	1	0	Low dose
chrIII:12383028:12383273:Y49E10.37:WBGene00304219	Y49E10.37	2	14	1	1	L1	1	0	Low dose
chrIII:12383028:12383273:Y49E10.37:WBGene00304219	Y49E10.37	2	18	1	1	L1	1	0	Low dose
chrII:3598260:3598839:Y49F6A.11:WBGene00303366	Y49F6A.11	2	14	1	1	L1	1	0	Low dose
chrII:3510545:3512340:Y49F6B.19:WBGene00303368	Y49F6B.19	2	8	1	1	L1	1	0	Low dose
chrII:3510545:3512340:Y49F6B.19:WBGene00303368	Y49F6B.19	2	12	3	1	L1	1	0	Low dose
chrII:3510545:3512340:Y49F6B.19:WBGene00303368	Y49F6B.19	1	18	3	0	L1	1	0	Low dose
chrII:3479472:3481685:Y49F6B.8:WBGene00021720	Y49F6B.8	2	2	1	1	L1	1	0	Low dose
chrII:3479472:3481685:Y49F6B.8:WBGene00021720	Y49F6B.8	1	20	1	0	L1	1	0	Low dose
chrII:3361898:3365961:Y49F6C.6:WBGene00021728	Y49F6C.6	2	8	1	1	L1	1	0	Low dose
chrII:3369173:3370111:Y49F6C.8:WBGene00021730	Y49F6C.8	2	14	1	1	L1	1	0	Low dose
chrV:5286342:5287373:Y49G5A.1:WBGene00021731	Y49G5A.1	2	14	1	1	L1	1	0	Low dose
chrV:5286342:5287373:Y49G5A.1:WBGene00021731	Y49G5A.1	1	20	1	0	L1	1	0	Low dose
chrV:5227005:5230486:Y49G5B.1:WBGene00021732	Y49G5B.1	2	2	1	1	L1	1	0	Low dose
chrIV:5452544:5453707:Y4C6A.4:WBGene00021154	Y4C6A.4	2	4	1	1	L1	1	0	Low dose
chrIV:5452544:5453707:Y4C6A.4:WBGene00021154	Y4C6A.4	2	8	1	1	L1	1	0	Low dose
chrIV:5452544:5453707:Y4C6A.4:WBGene00021154	Y4C6A.4	2	16	3	1	L1	1	0	Low dose
chrV:1197816:1199269:Y50D4A.6:WBGene00195169	Y50D4A.6	2	8	1	1	L1	1	0	Low dose
chrV:1184231:1184380:Y50D4A.7:WBGene00197345	Y50D4A.7	2	2	1	1	L1	0	1	Low dose
chrV:1184231:1184380:Y50D4A.7:WBGene00197345	Y50D4A.7	2	18	1	1	L1	0	1	Low dose
chrV:1183342:1183492:Y50D4A.8:WBGene00200332	Y50D4A.8	2	16	1	1	L1	0	1	Low dose
chrV:1101187:1104104:Y50D4B.2:WBGene00021741	Y50D4B.2	2	8	1	1	L1	1	0	Low dose
chrV:1092656:1098951:Y50D4B.4:WBGene00021743	Y50D4B.4	2	4	5	1	L1	0	1	Low dose
chrV:1092656:1098951:Y50D4B.4:WBGene00021743	Y50D4B.4	2	14	1	1	L1	0	1	Low dose
chrV:1092656:1098951:Y50D4B.4:WBGene00021743	Y50D4B.4	1	20	1	0	L1	0	1	Low dose
chrV:1084315:1087324:Y50D4B.6:WBGene00021745	Y50D4B.6	2	10	1	1	L1	1	0	Low dose
chrV:982810:982906:Y50D4C.11:WBGene00220173	Y50D4C.11	2	4	1	1	L1	0	1	Low dose
chrV:14779995:14781106:Y50E8A.10:WBGene00013053	Y50E8A.10	2	4	1	1	L1	0	1	Low dose
chrV:14779995:14781106:Y50E8A.10:WBGene00013053	Y50E8A.10	2	12	5	1	L1	0	1	Low dose
chrV:14781492:14782209:Y50E8A.11:WBGene00013054	Y50E8A.11	1	18	3	0	L1	1	0	Low dose
chrV:18280276:18280528:Y51A2A.16:WBGene00206507	Y51A2A.16	2	12	3	1	L1	1	0	Low dose
chrV:18280276:18280528:Y51A2A.16:WBGene00206507	Y51A2A.16	1	20	1	0	L1	1	0	Low dose
chrV:18290941:18291348:Y51A2A.4:WBGene00013060	Y51A2A.4	2	8	1	1	L1	0	1	Low dose
chrV:18374493:18376755:Y51A2B.2:WBGene00013066	Y51A2B.2	2	2	1	1	L1	0	1	Low dose
chrV:18525063:18525207:Y51A2D.25:WBGene00196128	Y51A2D.25	2	6	1	1	L1	0	1	Low dose
chrII:9400716:9403187:Y51B9A.6:WBGene00013088	Y51B9A.6	2	16	1	1	L1	0	1	Low dose
chrII:9400716:9403187:Y51B9A.6:WBGene00013088	Y51B9A.6	1	20	1	0	L1	0	1	Low dose
chrI:1945813:1949520:Y51F10.15:WBGene00255420	Y51F10.15	2	6	3	1	L1	1	0	Low dose
chrI:1945813:1949520:Y51F10.15:WBGene00255420	Y51F10.15	2	12	1	1	L1	1	0	Low dose
chrI:1945813:1949520:Y51F10.15:WBGene00255420	Y51F10.15	2	18	1	1	L1	1	0	Low dose
chrIV:16506572:16507232:Y51H4A.935:WBGene00194647	Y51H4A.935	2	12	1	1	L1	1	0	Low dose
chrIV:16506572:16507232:Y51H4A.935:WBGene00194647	Y51H4A.935	1	18	3	0	L1	1	0	Low dose
chrIV:16481187:16481783:Y51H4A.938:WBGene00219244	Y51H4A.938	2	8	1	1	L1	1	0	Low dose
chrIV:16481187:16481783:Y51H4A.938:WBGene00219244	Y51H4A.938	2	16	1	1	L1	1	0	Low dose
chrIV:16481187:16481783:Y51H4A.938:WBGene00219244	Y51H4A.938	1	20	1	0	L1	1	0	Low dose
chrII:1523564:1525598:Y51H7BR.7:WBGene00021778	Y51H7BR.7	2	18	1	1	L1	1	0	Low dose
chrII:1519213:1520328:Y51H7BR.8:WBGene00044645	Y51H7BR.8	2	10	1	1	L1	0	1	Low dose
chrII:1447996:1450164:Y51H7C.15:WBGene00044439	Y51H7C.15	2	16	1	1	L1	1	0	Low dose
chrII:1447996:1450164:Y51H7C.15:WBGene00044439	Y51H7C.15	1	20	1	0	L1	1	0	Low dose
chrII:1408556:1408607:Y51H7C.31:WBGene00200446	Y51H7C.31	2	4	5	1	L1	1	0	Low dose
chrII:1408556:1408607:Y51H7C.31:WBGene00200446	Y51H7C.31	2	12	3	1	L1	1	0	Low dose
chrII:1401773:1402134:Y51H7C.8:WBGene00021786	Y51H7C.8	1	18	3	0	L1	1	0	Low dose
chrV:18022945:18036771:Y51H7D.1:WBGene00201405	Y51H7D.1	2	10	1	1	L1	1	0	Low dose
chrI:11067530:11070002:Y52B11A.11:WBGene00014914	Y52B11A.11	2	10	1	1	L1	1	0	Low dose
chrI:11060732:11061435:Y52B11A.18:WBGene00206497	Y52B11A.18	2	2	1	1	L1	1	0	Low dose
chrI:11060732:11061435:Y52B11A.18:WBGene00206497	Y52B11A.18	2	8	1	1	L1	1	0	Low dose
chrI:11060732:11061435:Y52B11A.18:WBGene00206497	Y52B11A.18	2	18	1	1	L1	1	0	Low dose
chrI:11123739:11124117:Y52B11B.1:WBGene00013130	Y52B11B.1	2	18	1	1	L1	1	0	Low dose
chrIII:10946530:10946583:Y52D3.2:WBGene00220178	Y52D3.2	2	2	1	1	L1	1	0	Low dose
chrII:4316713:4319969:Y52E8A.6:WBGene00021798	Y52E8A.6	2	16	1	1	L1	0	1	Low dose
chrI:12024184:12028313:Y53C10A.24:WBGene00305049	Y53C10A.24	1	20	1	0	L1	1	0	Low dose
chrII:9717306:9718004:Y53C12A.6:WBGene00013141	Y53C12A.6	2	8	1	1	L1	1	0	Low dose
chrII:9717306:9718004:Y53C12A.6:WBGene00013141	Y53C12A.6	2	12	1	1	L1	1	0	Low dose
chrII:9698280:9700463:Y53C12A.8:WBGene00044158	Y53C12A.8	2	2	7	1	L1	1	0	Low dose
chrII:9698280:9700463:Y53C12A.8:WBGene00044158	Y53C12A.8	2	12	1	1	L1	1	0	Low dose
chrII:9698280:9700463:Y53C12A.8:WBGene00044158	Y53C12A.8	2	16	1	1	L1	1	0	Low dose
chrII:15001895:15003510:Y53F4B.10:WBGene00013157	Y53F4B.10	2	4	1	1	L1	0	1	Low dose
chrII:15124503:15126365:Y53F4B.23:WBGene00013169	Y53F4B.23	2	12	1	1	L1	1	0	Low dose
chrII:15131565:15134432:Y53F4B.24:WBGene00013170	Y53F4B.24	2	12	1	1	L1	1	0	Low dose
chrII:15136185:15145370:Y53F4B.25:WBGene00013171	Y53F4B.25	2	2	1	1	L1	1	0	Low dose
chrII:1967430:1967936:Y53F4B.26:WBGene00013172	Y53F4B.26	2	4	1	1	L1	1	0	Low dose
chrII:1967430:1967936:Y53F4B.26:WBGene00013172	Y53F4B.26	2	12	5	1	L1	1	0	Low dose
chrII:15165893:15166028:Y53F4B.48:WBGene00045142	Y53F4B.48	2	10	1	1	L1	0	1	Low dose
chrII:14982591:14984009:Y53F4B.5:WBGene00013152	Y53F4B.5	2	4	1	1	L1	1	0	Low dose
chrII:14982591:14984009:Y53F4B.5:WBGene00013152	Y53F4B.5	1	20	1	0	L1	1	0	Low dose
chrII:15013394:15014442:Y53F4B.51:WBGene00194905	Y53F4B.51	2	10	1	1	L1	0	1	Low dose
chrII:15136252:15136401:Y53F4B.55:WBGene00197545	Y53F4B.55	2	6	1	1	L1	0	1	Low dose
chrII:15136252:15136401:Y53F4B.55:WBGene00197545	Y53F4B.55	2	12	3	1	L1	0	1	Low dose
chrII:15136252:15136401:Y53F4B.55:WBGene00197545	Y53F4B.55	2	18	1	1	L1	0	1	Low dose
chrV:19801742:19828546:Y53F4B.57:WBGene00198545	Y53F4B.57	2	2	1	1	L1	1	0	Low dose
chrII:15165890:15166026:Y53F4B.58:WBGene00199045	Y53F4B.58	2	10	1	1	L1	0	1	Low dose
chrII:15086830:15086980:Y53F4B.60:WBGene00200115	Y53F4B.60	2	2	1	1	L1	1	0	Low dose
chrII:15087054:15087204:Y53F4B.61:WBGene00200873	Y53F4B.61	2	2	1	1	L1	1	0	Low dose
chrII:15129406:15130688:Y53F4B.62:WBGene00219491	Y53F4B.62	2	14	1	1	L1	1	0	Low dose
chrII:14992897:14993403:Y53F4B.7:WBGene00013154	Y53F4B.7	2	4	1	1	L1	1	0	Low dose
chrII:14992897:14993403:Y53F4B.7:WBGene00013154	Y53F4B.7	2	8	1	1	L1	1	0	Low dose
chrII:14992897:14993403:Y53F4B.7:WBGene00013154	Y53F4B.7	2	12	1	1	L1	1	0	Low dose
chrII:14992897:14993403:Y53F4B.7:WBGene00013154	Y53F4B.7	2	16	1	1	L1	1	0	Low dose
chrII:14992897:14993403:Y53F4B.7:WBGene00013154	Y53F4B.7	1	20	1	0	L1	1	0	Low dose
chrIII:3251460:3253143:Y53G8AL.3:WBGene00021801	Y53G8AL.3	2	2	1	1	L1	1	0	Low dose
chrIII:3251460:3253143:Y53G8AL.3:WBGene00021801	Y53G8AL.3	1	12	9	0	L1	1	0	Low dose
chrIII:3249320:3250646:Y53G8AL.4:WBGene00050917	Y53G8AL.4	2	4	1	1	L1	0	1	Low dose
chrIII:3249320:3250646:Y53G8AL.4:WBGene00050917	Y53G8AL.4	2	10	1	1	L1	0	1	Low dose
chrIII:3271821:3272043:Y53G8AM.2:not found 38	Y53G8AM.2	2	14	1	1	L1	0	1	Low dose
chrIII:3256729:3258395:Y53G8AM.5:WBGene00021805	Y53G8AM.5	2	4	1	1	L1	0	1	Low dose
chrIII:3256729:3258395:Y53G8AM.5:WBGene00021805	Y53G8AM.5	2	12	1	1	L1	0	1	Low dose
chrIII:3333035:3333957:Y53G8AR.1:WBGene00021809	Y53G8AR.1	2	4	1	1	L1	1	0	Low dose
chrIII:3333035:3333957:Y53G8AR.1:WBGene00021809	Y53G8AR.1	1	12	9	0	L1	1	0	Low dose
chrI:11213758:11214973:Y53H1A.7:WBGene00206528	Y53H1A.7	2	14	1	1	L1	1	0	Low dose
chrI:11292661:11294197:Y53H1B.2:WBGene00013181	Y53H1B.2	2	18	1	1	L1	0	1	Low dose
chrI:11417093:11421269:Y53H1C.3:WBGene00013186	Y53H1C.3	2	16	1	1	L1	1	0	Low dose
chrI:3199539:3203229:Y54E10A.13:WBGene00021833	Y54E10A.13	2	12	1	1	L1	1	0	Low dose
chrI:3246220:3246370:Y54E10A.24:WBGene00198001	Y54E10A.24	2	6	1	1	L1	1	0	Low dose
chrI:3246220:3246370:Y54E10A.24:WBGene00198001	Y54E10A.24	2	14	1	1	L1	1	0	Low dose
chrI:3248204:3248416:Y54E10A.25:WBGene00199669	Y54E10A.25	2	6	1	1	L1	0	1	Low dose
chrI:3248204:3248416:Y54E10A.25:WBGene00199669	Y54E10A.25	2	14	1	1	L1	0	1	Low dose
chrI:3248248:3248533:Y54E10A.26:WBGene00200442	Y54E10A.26	2	6	1	1	L1	0	1	Low dose
chrI:3248248:3248533:Y54E10A.26:WBGene00200442	Y54E10A.26	2	14	1	1	L1	0	1	Low dose
chrI:3012110:3012440:Y54E10BL.1:not found 4	Y54E10BL.1	2	6	3	1	L1	0	1	Low dose
chrI:3012110:3012440:Y54E10BL.1:not found 4	Y54E10BL.1	2	12	7	1	L1	0	1	Low dose
chrI:3010492:3010618:Y54E10BL.8:WBGene00197714	Y54E10BL.8	2	14	3	1	L1	0	1	Low dose
chrI:3010492:3010618:Y54E10BL.8:WBGene00197714	Y54E10BL.8	1	20	1	0	L1	0	1	Low dose
chrII:14755966:14757811:Y54E2A.5:WBGene00013190	Y54E2A.5	2	8	1	1	L1	1	0	Low dose
chrII:14771867:14773006:Y54E2A.7:WBGene00013192	Y54E2A.7	2	2	1	1	L1	1	0	Low dose
chrII:14771867:14773006:Y54E2A.7:WBGene00013192	Y54E2A.7	2	8	1	1	L1	1	0	Low dose
chrII:14778344:14782725:Y54E2A.8:WBGene00013193	Y54E2A.8	2	2	1	1	L1	1	0	Low dose
chrII:14785183:14786007:Y54E2A.9:WBGene00013194	Y54E2A.9	2	4	3	1	L1	1	0	Low dose
chrII:14785183:14786007:Y54E2A.9:WBGene00013194	Y54E2A.9	2	14	1	1	L1	1	0	Low dose
chrII:14785183:14786007:Y54E2A.9:WBGene00013194	Y54E2A.9	2	18	1	1	L1	1	0	Low dose
chrI:14806328:14806473:Y54E5B.6:WBGene00199511	Y54E5B.6	2	8	1	1	L1	1	0	Low dose
chrI:14806328:14806473:Y54E5B.7:WBGene00200067	Y54E5B.7	2	8	1	1	L1	1	0	Low dose
chrIII:2308255:2309744:Y54F10BM.20:WBGene00206486	Y54F10BM.20	2	12	1	1	L1	0	1	Low dose
chrII:14316979:14321018:Y54G11A.14:WBGene00013221	Y54G11A.14	2	18	1	1	L1	1	0	Low dose
chrII:14292818:14296055:Y54G11A.4:WBGene00013215	Y54G11A.4	2	8	1	1	L1	0	1	Low dose
chrIV:2814502:2819733:Y54G2A.13:WBGene00021878	Y54G2A.13	2	18	1	1	L1	0	1	Low dose
chrIV:2855594:2864882:Y54G2A.16:WBGene00021881	Y54G2A.16	2	2	1	1	L1	1	0	Low dose
chrIV:2855594:2864882:Y54G2A.16:WBGene00021881	Y54G2A.16	2	6	1	1	L1	1	0	Low dose
chrIV:2855594:2864882:Y54G2A.16:WBGene00021881	Y54G2A.16	2	14	1	1	L1	1	0	Low dose
chrIV:2855594:2864882:Y54G2A.16:WBGene00021881	Y54G2A.16	1	20	1	0	L1	1	0	Low dose
chrIV:2986050:2995575:Y54G2A.26:WBGene00021890	Y54G2A.26	2	2	1	1	L1	1	0	Low dose
chrIV:2820707:2823519:Y54G2A.37:WBGene00023484	Y54G2A.37	2	4	3	1	L1	0	1	Low dose
chrIV:2759462:2762083:Y54G2A.38:WBGene00043061	Y54G2A.38	2	12	1	1	L1	0	1	Low dose
chrIV:2969939:2973394:Y54G2A.57:WBGene00189961	Y54G2A.57	2	8	1	1	L1	0	1	Low dose
chrIV:2969939:2973394:Y54G2A.57:WBGene00189961	Y54G2A.57	2	18	1	1	L1	0	1	Low dose
chrIV:2890641:2890843:Y54G2A.58:WBGene00195623	Y54G2A.58	2	2	1	1	L1	1	0	Low dose
chrIV:2890641:2890843:Y54G2A.58:WBGene00195623	Y54G2A.58	2	6	1	1	L1	1	0	Low dose
chrIV:2890641:2890843:Y54G2A.58:WBGene00195623	Y54G2A.58	2	14	3	1	L1	1	0	Low dose
chrIV:2890641:2890843:Y54G2A.58:WBGene00195623	Y54G2A.58	1	20	1	0	L1	1	0	Low dose
chrIV:3004214:3004323:Y54G2A.61:WBGene00197276	Y54G2A.61	2	6	1	1	L1	1	0	Low dose
chrIV:3004214:3004323:Y54G2A.61:WBGene00197276	Y54G2A.61	2	14	1	1	L1	1	0	Low dose
chrIV:3004214:3004323:Y54G2A.63:WBGene00198012	Y54G2A.63	2	6	1	1	L1	1	0	Low dose
chrIV:3004214:3004323:Y54G2A.63:WBGene00198012	Y54G2A.63	2	14	1	1	L1	1	0	Low dose
chrIV:2800089:2800181:Y54G2A.65:WBGene00199591	Y54G2A.65	2	4	3	1	L1	0	1	Low dose
chrIV:2778140:2778571:Y54G2A.72:WBGene00219424	Y54G2A.72	2	6	1	1	L1	0	1	Low dose
chrIV:2778140:2778571:Y54G2A.72:WBGene00219424	Y54G2A.72	2	12	5	1	L1	0	1	Low dose
chrIV:2762679:2765612:Y54G2A.77:WBGene00235350	Y54G2A.77	2	2	7	1	L1	1	0	Low dose
chrIV:2762679:2765612:Y54G2A.77:WBGene00235350	Y54G2A.77	2	12	5	1	L1	1	0	Low dose
chrIV:2762679:2765612:Y54G2A.77:WBGene00235350	Y54G2A.77	1	20	1	0	L1	1	0	Low dose
chrII:13717546:13717754:Y54G9A.14:WBGene00198455	Y54G9A.14	2	16	1	1	L1	0	1	Low dose
chrII:13695183:13695400:Y54G9A.17:WBGene00271654	Y54G9A.17	2	2	1	1	L1	0	1	Low dose
chrII:13695183:13695400:Y54G9A.17:WBGene00271654	Y54G9A.17	2	6	1	1	L1	0	1	Low dose
chrII:13695183:13695400:Y54G9A.17:WBGene00271654	Y54G9A.17	2	18	1	1	L1	0	1	Low dose
